 * Serving Flask app 'app' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
set remote count:  {'faas-router-f': 0, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 51, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 51, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 51, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 51, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 51, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
done f cloud
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
running hb local {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
done hb local
async set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
done f cloud
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
done f cloud
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
done f cloud
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
running hb local {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
done hb local
async set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 2}
done f cloud
done f cloud
running hb cloud {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 2}
local remote count update:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
done f cloud
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
running hb cloud {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
local remote count update:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
running hb local {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
done hb local
async set remote count:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 57, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
running f cloud {'faas-router-f': 57, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
local remote count update:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
running f cloud {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
local remote count update:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
running hb cloud {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
local remote count update:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
running f cloud {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
running f cloud {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
local remote count update:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
running f cloud {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
local remote count update:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
running f cloud {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
local remote count update:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
running hb cloud {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
local remote count update:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 2}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 2}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 2}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 2}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 2}
running hb cloud {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 2}
local remote count update:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 4}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 4}
running f cloud {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 4}
local remote count update:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 4}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 4}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 4}
running hb cloud {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 4}
local remote count update:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 5}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 5}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 5}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 5}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 5}
running hb cloud {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 5}
local remote count update:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 4}
running hb cloud {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 4}
local remote count update:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
running f cloud {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
local remote count update:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 4}
running hb cloud {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 4}
local remote count update:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
running hb cloud {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
local remote count update:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 2}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 2}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 2}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 2}
set remote count:  {'faas-router-f': 57, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 2}
set remote count:  {'faas-router-f': 57, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 2}
set remote count:  {'faas-router-f': 57, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 2}
set remote count:  {'faas-router-f': 57, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 2}
set remote count:  {'faas-router-f': 57, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 57, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 57, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 57, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 57, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 57, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 57, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 57, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 57, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 3}
set remote count:  {'faas-router-f': 57, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 5}
set remote count:  {'faas-router-f': 57, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 5}
set remote count:  {'faas-router-f': 57, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 5}
set remote count:  {'faas-router-f': 57, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 5}
set remote count:  {'faas-router-f': 57, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 5}
running f cloud {'faas-router-f': 57, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 5}
local remote count update:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 5}
set remote count:  {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 5}
running f cloud {'faas-router-f': 56, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 5}
local remote count update:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 5}
set remote count:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 5}
set remote count:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 5}
set remote count:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 5}
set remote count:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 5}
set remote count:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 7}
set remote count:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 7}
set remote count:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 7}
set remote count:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 7}
set remote count:  {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 7}
running f cloud {'faas-router-f': 55, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 7}
local remote count update:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 7}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 7}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 7}
set remote count:  {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 7}
running f cloud {'faas-router-f': 54, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 7}
local remote count update:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 7}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 7}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 7}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 9}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 9}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 9}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 9}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 9}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 9}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 9}
set remote count:  {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 9}
running f cloud {'faas-router-f': 53, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 9}
local remote count update:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 9}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 9}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 9}
set remote count:  {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 9}
running f cloud {'faas-router-f': 52, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 9}
local remote count update:  {'faas-router-f': 51, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 9}
set remote count:  {'faas-router-f': 51, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 10}
set remote count:  {'faas-router-f': 51, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 10}
set remote count:  {'faas-router-f': 51, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 10}
set remote count:  {'faas-router-f': 51, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 10}
set remote count:  {'faas-router-f': 51, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 10}
running f cloud {'faas-router-f': 51, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 10}
local remote count update:  {'faas-router-f': 50, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 10}
set remote count:  {'faas-router-f': 50, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 10}
set remote count:  {'faas-router-f': 50, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 10}
set remote count:  {'faas-router-f': 50, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 10}
set remote count:  {'faas-router-f': 50, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 10}
set remote count:  {'faas-router-f': 50, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 10}
set remote count:  {'faas-router-f': 50, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 10}
set remote count:  {'faas-router-f': 50, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 10}
set remote count:  {'faas-router-f': 50, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 10}
set remote count:  {'faas-router-f': 50, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 10}
set remote count:  {'faas-router-f': 50, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 10}
set remote count:  {'faas-router-f': 50, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 10}
set remote count:  {'faas-router-f': 50, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 10}
set remote count:  {'faas-router-f': 50, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 10}
set remote count:  {'faas-router-f': 50, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 12}
set remote count:  {'faas-router-f': 50, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 12}
running f cloud {'faas-router-f': 50, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 12}
local remote count update:  {'faas-router-f': 49, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 12}
set remote count:  {'faas-router-f': 49, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 12}
set remote count:  {'faas-router-f': 49, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 12}
set remote count:  {'faas-router-f': 49, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 12}
running f cloud {'faas-router-f': 49, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 12}
local remote count update:  {'faas-router-f': 48, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 12}
set remote count:  {'faas-router-f': 48, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 12}
set remote count:  {'faas-router-f': 48, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 12}
set remote count:  {'faas-router-f': 48, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 12}
running f cloud {'faas-router-f': 48, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 12}
local remote count update:  {'faas-router-f': 47, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 12}
set remote count:  {'faas-router-f': 47, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 12}
set remote count:  {'faas-router-f': 47, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 12}
set remote count:  {'faas-router-f': 47, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 14}
set remote count:  {'faas-router-f': 47, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 14}
running f cloud {'faas-router-f': 47, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 14}
